prefix,resource,entry-number,organisation,reference,entity
developer-agreement-transaction,,,local-authority-eng:ARU,21-da-1-2-S106Ft,4406778
developer-agreement-transaction,,,local-authority-eng:ARU,21-da-2-1-S106Ft,4406779
developer-agreement-transaction,,,local-authority-eng:ARU,26-da-1-2-S106Ft,4406780
developer-agreement-transaction,,,local-authority-eng:ARU,26-da-2-1-S106Ft,4406781
developer-agreement-transaction,,,local-authority-eng:ARU,27-da-3-1-S106Ft,4406782
developer-agreement-transaction,,,local-authority-eng:ARU,27-da-6-2-S106Ft,4406783
developer-agreement-transaction,,,local-authority-eng:ARU,27-da-6-3-S106Ft,4406784
developer-agreement-transaction,,,local-authority-eng:ARU,34-da-1-1-S106NFt,4406785
developer-agreement-transaction,,,local-authority-eng:ARU,34-da-2-2-S106NFt,4406786
developer-agreement-transaction,,,local-authority-eng:ARU,35-da-2-1-S106Ft,4406787
developer-agreement-transaction,,,local-authority-eng:ARU,36-da-1-2-S106Ft,4406788
developer-agreement-transaction,,,local-authority-eng:ARU,36-da-1-1-S106NFt,4406789
developer-agreement-transaction,,,local-authority-eng:ARU,37-da-1-1-S106Ft,4406790
developer-agreement-transaction,,,local-authority-eng:ARU,38-da-2-3-S106Ft,4406791
developer-agreement-transaction,,,local-authority-eng:ARU,39-da-1-1-S106Ft,4406792
developer-agreement-transaction,,,local-authority-eng:ARU,149-da-15-1-S106Ft,4406793
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-1-4-S106Ft,4406794
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-3-11-S106Ft,4406795
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-4-3-S106Ft,4406796
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-12-5-S106Ft,4406797
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-17-6-S106Ft,4406798
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-17-7-S106Ft,4406799
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-19-8-S106Ft,4406800
developer-agreement-transaction,,,local-authority-eng:ARU,150-da-26-9-S106Ft,4406801
developer-agreement-transaction,,,local-authority-eng:ARU,158-da-4-1-S106Ft,4406802
developer-agreement-transaction,,,local-authority-eng:ARU,173-da-1-1-S106Ft,4406803
developer-agreement-transaction,,,local-authority-eng:ARU,173-da-1-2-S106Ft,4406804
developer-agreement-transaction,,,local-authority-eng:ARU,187-da-1-1-S106Ft,4406805
developer-agreement-transaction,,,local-authority-eng:ARU,215-da-4-1-S106Ft,4406806
developer-agreement-transaction,,,local-authority-eng:ARU,227-da-1-1-S106Ft,4406807
developer-agreement-transaction,,,local-authority-eng:ARU,227-da-1-2-S106Ft,4406808
developer-agreement-transaction,,,local-authority-eng:ARU,229-da-1-1-S106Ft,4406809
developer-agreement-transaction,,,local-authority-eng:ARU,232-da-1-1-S106Ft,4406810
developer-agreement-transaction,,,local-authority-eng:ARU,233-da-1-1-S106Ft,4406811
developer-agreement-transaction,,,local-authority-eng:ARU,234-da-5-1-S106Ft,4406812
developer-agreement-transaction,,,local-authority-eng:ARU,234-da-5-2-S106Ft,4406813
developer-agreement-transaction,,,local-authority-eng:ARU,237-da-1-1-S106Ft,4406814
developer-agreement-transaction,,,local-authority-eng:ARU,244-da-1-1-S106Ft,4406815
developer-agreement-transaction,,,local-authority-eng:ARU,244-da-1-3-S106Ft,4406816
developer-agreement-transaction,,,local-authority-eng:ARU,244-da-3-2-S106Ft,4406817
developer-agreement-transaction,,,local-authority-eng:ARU,244-da-3-4-S106Ft,4406818
developer-agreement-transaction,,,local-authority-eng:ARU,251-da-1-1-S106Ft,4406819
developer-agreement-transaction,,,local-authority-eng:ARU,252-da-1-1-S106Ft,4406820
developer-agreement-transaction,,,local-authority-eng:ARU,255-da-1-1-S106Ft,4406821
developer-agreement-transaction,,,local-authority-eng:ARU,257-da-1-1-S106Ft,4406822
developer-agreement-transaction,,,local-authority-eng:ARU,259-da-2-1-S106Ft,4406823
developer-agreement-transaction,,,local-authority-eng:ARU,262-da-1-1-S106Ft,4406824
developer-agreement-transaction,,,local-authority-eng:ARU,265-da-1-1-S106Ft,4406825
developer-agreement-transaction,,,local-authority-eng:ARU,267-da-1-1-S106Ft,4406826
developer-agreement-transaction,,,local-authority-eng:ARU,268-da-1-1-S106Ft,4406827
developer-agreement-transaction,,,local-authority-eng:ARU,269-da-1-1-S106Ft,4406828
developer-agreement-transaction,,,local-authority-eng:ARU,271-da-1-1-S106Ft,4406829
developer-agreement-transaction,,,local-authority-eng:ARU,274-da-1-1-S106Ft,4406830
developer-agreement-transaction,,,local-authority-eng:ARU,275-da-1-1-S106Ft,4406831
developer-agreement-transaction,,,local-authority-eng:ARU,281-da-1-1-S106Ft,4406832
developer-agreement-transaction,,,local-authority-eng:ARU,284-da-1-1-S106Ft,4406833
developer-agreement-transaction,,,local-authority-eng:ARU,286-da-1-1-S106Ft,4406834
developer-agreement-transaction,,,local-authority-eng:ARU,288-da-1-1-S106Ft,4406835
developer-agreement-transaction,,,local-authority-eng:ARU,289-da-1-1-S106Ft,4406836
developer-agreement-transaction,,,local-authority-eng:ARU,290-da-1-1-S106Ft,4406837
developer-agreement-transaction,,,local-authority-eng:ARU,293-da-1-1-S106Ft,4406838
developer-agreement-transaction,,,local-authority-eng:ARU,296-da-1-1-S106Ft,4406839
developer-agreement-transaction,,,local-authority-eng:ARU,300-da-1-1-S106Ft,4406840
developer-agreement-transaction,,,local-authority-eng:ARU,302-da-1-1-S106Ft,4406841
developer-agreement-transaction,,,local-authority-eng:ARU,304-da-1-1-S106Ft,4406842
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-1-1-S106Ft,4406843
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-2-10-S106Ft,4406844
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-2-11-S106Ft,4406845
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-4-3-S106Ft,4406846
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-4-8-S106Ft,4406847
developer-agreement-transaction,,,local-authority-eng:ARU,307-da-8-9-S106Ft,4406848
developer-agreement-transaction,,,local-authority-eng:ARU,309-da-1-1-S106Ft,4406849
developer-agreement-transaction,,,local-authority-eng:ARU,309-da-2-2-S106Ft,4406850
developer-agreement-transaction,,,local-authority-eng:ARU,310-da-1-1-S106Ft,4406851
developer-agreement-transaction,,,local-authority-eng:ARU,316-da-1-1-S106Ft,4406852
developer-agreement-transaction,,,local-authority-eng:ARU,317-da-1-1-S106Ft,4406853
developer-agreement-transaction,,,local-authority-eng:ARU,318-da-1-1-S106Ft,4406854
developer-agreement-transaction,,,local-authority-eng:ARU,320-da-1-1-S106Ft,4406855
developer-agreement-transaction,,,local-authority-eng:ARU,321-da-1-1-S106Ft,4406856
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-1-1-S106Ft,4406857
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-1-11-S106Ft,4406858
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-2-3-S106Ft,4406859
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-2-8-S106Ft,4406860
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-3-4-S106Ft,4406861
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-3-15-S106Ft,4406862
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-4-25-S106Ft,4406863
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-5-26-S106Ft,4406864
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-9-14-S106Ft,4406865
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-10-5-S106Ft,4406866
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-10-9-S106Ft,4406867
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-11-27-S106Ft,4406868
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-15-13-S106Ft,4406869
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-16-7-S106Ft,4406870
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-17-28-S106Ft,4406871
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-22-12-S106Ft,4406872
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-23-2-S106Ft,4406873
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-23-10-S106Ft,4406874
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-2-6-S106NFt,4406875
developer-agreement-transaction,,,local-authority-eng:ARU,322-da-2-24-S106NFt,4406876
developer-agreement-transaction,,,local-authority-eng:ARU,328-da-6-1-S106Ft,4406877
developer-agreement-transaction,,,local-authority-eng:ARU,333-da-1-1-S106Ft,4406878
developer-agreement-transaction,,,local-authority-eng:ARU,335-da-1-1-S106Ft,4406879
developer-agreement-transaction,,,local-authority-eng:ARU,336-da-1-1-S106Ft,4406880
developer-agreement-transaction,,,local-authority-eng:ARU,337-da-1-1-S106Ft,4406881
developer-agreement-transaction,,,local-authority-eng:ARU,338-da-1-1-S106Ft,4406882
developer-agreement-transaction,,,local-authority-eng:ARU,342-da-1-1-S106Ft,4406883
developer-agreement-transaction,,,local-authority-eng:ARU,352-da-1-1-S106Ft,4406884
developer-agreement-transaction,,,local-authority-eng:ARU,354-da-1-1-S106Ft,4406885
developer-agreement-transaction,,,local-authority-eng:ARU,355-da-1-1-S106Ft,4406886
developer-agreement-transaction,,,local-authority-eng:ARU,358-da-1-1-S106Ft,4406887
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-1-1-S106Ft,4406888
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-5-5-S106Ft,4406889
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-9-6-S106Ft,4406890
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-10-7-S106Ft,4406891
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-13-2-S106Ft,4406892
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-14-8-S106Ft,4406893
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-15-9-S106Ft,4406894
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-16-10-S106Ft,4406895
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-17-13-S106Ft,4406896
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-18-4-S106Ft,4406897
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-19-11-S106Ft,4406898
developer-agreement-transaction,,,local-authority-eng:ARU,360-da-20-12-S106Ft,4406899
developer-agreement-transaction,,,local-authority-eng:ARU,364-da-1-1-S106Ft,4406900
developer-agreement-transaction,,,local-authority-eng:ARU,366-da-1-1-S106Ft,4406901
developer-agreement-transaction,,,local-authority-eng:ARU,367-da-1-1-S106Ft,4406902
developer-agreement-transaction,,,local-authority-eng:ARU,367-da-2-2-S106Ft,4406903
developer-agreement-transaction,,,local-authority-eng:ARU,367-da-2-3-S106Ft,4406904
developer-agreement-transaction,,,local-authority-eng:ARU,369-da-1-1-S106Ft,4406905
developer-agreement-transaction,,,local-authority-eng:ARU,371-da-5-2-S106Ft,4406906
developer-agreement-transaction,,,local-authority-eng:ARU,371-da-5-7-S106Ft,4406907
developer-agreement-transaction,,,local-authority-eng:ARU,371-da-6-4-S106Ft,4406908
developer-agreement-transaction,,,local-authority-eng:ARU,371-da-6-5-S106Ft,4406909
developer-agreement-transaction,,,local-authority-eng:ARU,371-da-6-6-S106Ft,4406910
developer-agreement-transaction,,,local-authority-eng:ARU,378-da-1-1-S106Ft,4406911
developer-agreement-transaction,,,local-authority-eng:ARU,382-da-1-1-S106Ft,4406912
developer-agreement-transaction,,,local-authority-eng:ARU,386-da-1-1-S106Ft,4406913
developer-agreement-transaction,,,local-authority-eng:ARU,389-da-1-1-S106Ft,4406914
developer-agreement-transaction,,,local-authority-eng:ARU,395-da-1-1-S106Ft,4406915
developer-agreement-transaction,,,local-authority-eng:ARU,401-da-1-2-S106Ft,4406916
developer-agreement-transaction,,,local-authority-eng:ARU,401-da-4-1-S106Ft,4406917
developer-agreement-transaction,,,local-authority-eng:ARU,402-da-1-1-S106Ft,4406918
developer-agreement-transaction,,,local-authority-eng:ARU,403-da-1-1-S106Ft,4406919
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-1-17-S106Ft,4406920
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-12-8-S106Ft,4406921
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-20-9-S106Ft,4406922
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-24-1-S106Ft,4406923
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-24-2-S106Ft,4406924
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-25-10-S106Ft,4406925
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-33-6-S106Ft,4406926
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-34-7-S106Ft,4406927
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-39-11-S106Ft,4406928
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-47-14-S106NFt,4406929
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-47-15-S106NFt,4406930
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-47-16-S106NFt,4406931
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-68-12-S106NFt,4406932
developer-agreement-transaction,,,local-authority-eng:ARU,407-da-68-18-S106NFt,4406933
developer-agreement-transaction,,,local-authority-eng:ARU,411-da-1-1-S106Ft,4406934
developer-agreement-transaction,,,local-authority-eng:ARU,414-da-1-1-S106Ft,4406935
developer-agreement-transaction,,,local-authority-eng:ARU,422-da-1-1-S106Ft,4406936
developer-agreement-transaction,,,local-authority-eng:ARU,423-da-1-1-S106Ft,4406937
developer-agreement-transaction,,,local-authority-eng:ARU,423-da-2-2-S106Ft,4406938
developer-agreement-transaction,,,local-authority-eng:ARU,424-da-1-1-S106Ft,4406939
developer-agreement-transaction,,,local-authority-eng:ARU,425-da-1-1-S106Ft,4406940
developer-agreement-transaction,,,local-authority-eng:ARU,428-da-1-1-S106Ft,4406941
developer-agreement-transaction,,,local-authority-eng:ARU,435-da-1-1-S106Ft,4406942
developer-agreement-transaction,,,local-authority-eng:ARU,439-da-1-1-S106Ft,4406943
developer-agreement-transaction,,,local-authority-eng:ARU,442-da-1-1-S106Ft,4406944
developer-agreement-transaction,,,local-authority-eng:ARU,451-da-1-1-S106Ft,4406945
developer-agreement-transaction,,,local-authority-eng:ARU,452-da-1-1-S106Ft,4406946
developer-agreement-transaction,,,local-authority-eng:ARU,453-da-1-1-S106Ft,4406947
developer-agreement-transaction,,,local-authority-eng:ARU,453-da-3-2-S106Ft,4406948
developer-agreement-transaction,,,local-authority-eng:ARU,454-da-1-1-S106Ft,4406949
developer-agreement-transaction,,,local-authority-eng:ARU,456-da-1-1-S106Ft,4406950
developer-agreement-transaction,,,local-authority-eng:ARU,457-da-1-1-S106Ft,4406951
developer-agreement-transaction,,,local-authority-eng:ARU,465-da-1-1-S106Ft,4406952
developer-agreement-transaction,,,local-authority-eng:ARU,466-da-1-1-S106Ft,4406953
developer-agreement-transaction,,,local-authority-eng:ARU,469-da-1-1-S106Ft,4406954
developer-agreement-transaction,,,local-authority-eng:ARU,471-da-1-1-S106Ft,4406955
developer-agreement-transaction,,,local-authority-eng:ARU,474-da-1-1-S106Ft,4406956
developer-agreement-transaction,,,local-authority-eng:ARU,475-da-1-1-S106Ft,4406957
developer-agreement-transaction,,,local-authority-eng:ARU,476-da-1-1-S106Ft,4406958
developer-agreement-transaction,,,local-authority-eng:ARU,478-da-1-1-S106Ft,4406959
developer-agreement-transaction,,,local-authority-eng:ARU,482-da-1-1-S106Ft,4406960
developer-agreement-transaction,,,local-authority-eng:ARU,483-da-2-1-S106Ft,4406961
developer-agreement-transaction,,,local-authority-eng:ARU,484-da-3-1-S106Ft,4406962
developer-agreement-transaction,,,local-authority-eng:ARU,485-da-1-1-S106Ft,4406963
developer-agreement-transaction,,,local-authority-eng:ARU,486-da-1-1-S106Ft,4406964
